date,EUR,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,LTL,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,USD,ZAR
2015-04-22,1.0,9.5323,1.3796,1.9558,3.2461,1.3152,1.0323,6.6543,27.469,7.4619,105.4794,0.7129,8.3258,7.576,300.27,13845.22,4.2236,67.622,,128.45,1157.83,,10.7066,16.5727,3.8619,8.443,1.3922,47.457,4.0022,4.4278,56.818,9.2985,1.4456,34.764,2.9145,33.3579,1.0743,13.0357
2015-04-23,1.0,9.5569,1.3937,1.9558,3.2328,1.317,1.0383,6.6764,27.399,7.4601,105.9381,0.717,8.3484,7.5883,301.57,13947.48,4.2464,68.211,,129.36,1167.64,,10.7115,16.611,3.9067,8.516,1.4259,47.608,4.0185,4.4235,55.2952,9.379,1.4513,34.963,2.9398,33.4431,1.0772,13.2001
2015-04-24,1.0,9.6327,1.3884,1.9558,3.2183,1.3118,1.0338,6.7053,27.454,7.4607,105.9939,0.7159,8.3886,7.6075,301.48,14021.41,4.2478,68.8001,,129.36,1167.1,,10.751,16.6235,3.8686,8.475,1.4305,47.93,4.0131,4.4162,55.4355,9.3816,1.4477,35.232,2.9565,33.3765,1.0824,13.1863
2015-04-27,1.0,9.6372,1.3867,1.9558,3.2023,1.3155,1.0367,6.7311,27.441,7.4608,106.0409,0.7162,8.3877,7.5943,301.21,14057.78,4.2497,68.7926,,129.23,1162.38,,10.751,16.6591,3.8533,8.4345,1.425,47.933,4.0037,4.4173,55.8503,9.3562,1.4435,35.386,2.9414,33.0912,1.0822,13.1046
2015-04-28,1.0,9.7342,1.3752,1.9558,3.1786,1.3188,1.0464,6.7806,27.471,7.4607,106.6695,0.715,8.4696,7.586,301.35,14149.02,4.2577,68.9985,,130.09,1167.18,,10.7905,16.7325,3.8755,8.392,1.4226,48.32,4.0015,4.4026,57.0315,9.3808,1.4433,35.611,2.9161,33.2983,1.0927,13.0108
2015-04-29,1.0,9.7991,1.3762,1.9558,3.2467,1.3262,1.0491,6.8211,27.435,7.4619,107.2279,0.7161,8.5278,7.5763,302.55,14212.78,4.2601,69.7841,,131.2,1179.14,,10.799,16.8221,3.9178,8.385,1.431,48.743,4.012,4.4125,56.785,9.2723,1.4557,36.142,2.9437,33.5295,1.1002,13.0682
2015-04-30,1.0,9.9855,1.4161,1.9558,3.3232,1.348,1.0486,6.9568,27.43,7.4631,108.8462,0.7267,8.6925,7.5715,302.81,14547.71,4.334,71.2153,,133.26,1202.48,,10.8795,17.0894,3.9895,8.3845,1.4727,50.088,4.025,4.4183,57.6465,9.3261,1.4815,36.976,2.9815,34.2654,1.1215,13.2413
2015-05-04,1.0,9.9459,1.4225,1.9558,3.4312,1.3512,1.0431,6.9245,27.364,7.4646,108.749,0.73788,8.646,7.5826,303.42,14521.99,4.3367,70.9961,,134.07,1206.68,,10.8557,17.3313,4.0152,8.463,1.4727,49.803,4.048,4.4275,57.7651,9.334,1.4861,37.158,3.0278,34.2505,1.1152,13.439
2015-05-05,1.0,9.898,1.4119,1.9558,3.4318,1.344,1.0376,6.895,27.362,7.4647,108.5055,0.735,8.6169,7.5878,301.7,14526.52,4.3172,70.5142,,133.92,1204.72,,10.8424,17.1652,4.0166,8.4475,1.4822,49.623,4.0182,4.4308,57.16,9.3284,1.4862,37.131,3.0169,34.1443,1.1117,13.3938
2015-05-06,1.0,9.9986,1.403,1.9558,3.4394,1.3487,1.0374,6.963,27.415,7.4648,109.1861,0.7376,8.7053,7.581,304.55,14662.18,4.3465,71.3554,,134.59,1215.84,,10.8877,17.2044,4.0089,8.413,1.499,50.061,4.0483,4.4432,56.0901,9.3066,1.4899,37.373,3.0405,34.42,1.123,13.5142
2015-05-07,1.0,10.106,1.4186,1.9558,3.4218,1.3645,1.0343,7.0129,27.405,7.4637,109.5464,0.7425,8.7642,7.574,304.56,14853.95,4.3658,72.5279,,134.72,1234.03,,10.9158,17.3362,4.0671,8.3275,1.5108,50.551,4.0461,4.4353,57.055,9.2951,1.5049,37.967,3.0332,34.8138,1.1305,13.5617
2015-05-08,1.0,10.016,1.4181,1.9558,3.406,1.3581,1.0385,6.9639,27.411,7.4639,109.7981,0.728,8.7002,7.5545,303.91,14727.17,4.3375,71.8031,,134.9,1227.08,,10.89,17.1765,4.0362,8.3815,1.5085,50.141,4.0679,4.4508,56.905,9.2945,1.4923,37.597,3.0324,34.4387,1.1221,13.5267
2015-05-11,1.0,9.9602,1.4117,1.9558,3.3277,1.3497,1.0403,6.9194,27.4,7.4628,109.332,0.7196,8.6381,7.562,304.4,14647.3,4.3118,71.135,,133.64,1219.64,,10.862,16.9074,4.0102,8.4245,1.5115,49.83,4.0668,4.4509,57.3713,9.269,1.4871,37.521,3.0042,34.2587,1.1142,13.3584
2015-05-12,1.0,10.0482,1.407,1.9558,3.4514,1.3532,1.0396,6.9822,27.394,7.463,110.1101,0.7164,8.7133,7.58,306.57,14844.94,4.3442,72.2546,,134.85,1231.25,,10.8975,17.3215,4.0609,8.3945,1.5239,50.366,4.1028,4.4655,56.93,9.3147,1.5013,37.939,3.0245,34.5485,1.1239,13.6327
2015-05-13,1.0,10.0264,1.3945,1.9558,3.3684,1.3436,1.041,6.9622,27.45,7.463,110.0782,0.7174,8.6987,7.5591,306.95,14723.46,4.3235,71.8256,,134.31,1229.03,,10.8839,17.1482,4.036,8.357,1.5061,50.12,4.0872,4.4602,55.608,9.3267,1.4916,37.661,2.9744,34.3851,1.1221,13.445
2015-05-14,1.0,10.2218,1.4087,1.9558,3.4572,1.3645,1.0386,7.0812,27.458,7.4646,111.7033,0.7231,8.851,7.5495,307.52,14891.45,4.3618,72.7162,,136.12,1245.36,,10.9569,17.3826,4.0762,8.4328,1.5199,50.839,4.0827,4.458,57.061,9.3907,1.5053,38.241,2.9764,34.8609,1.1419,13.5127
2015-05-15,1.0,10.1379,1.4159,1.9558,3.4119,1.3636,1.0463,7.0278,27.401,7.4652,111.1604,0.7211,8.7803,7.5468,306.67,14878.12,4.3386,72.1159,,135.78,1234.48,,10.934,17.2921,4.0449,8.3745,1.5237,50.365,4.0432,4.4415,56.7475,9.4273,1.5023,38.07,2.9405,34.6344,1.1328,13.4438
2015-05-18,1.0,10.2003,1.4228,1.9558,3.4161,1.3733,1.0482,7.0661,27.401,7.464,111.4239,0.727,8.8283,7.5325,307.55,14967.91,4.3569,72.5115,,136.33,1236.94,,10.9555,17.1188,4.065,8.3815,1.5356,50.596,4.0615,4.4465,56.0016,9.3836,1.5056,37.977,2.9385,34.6816,1.1389,13.5051
2015-05-19,1.0,10.0069,1.4027,1.9558,3.3653,1.3618,1.042,6.9384,27.357,7.459,110.1915,0.72185,8.6668,7.533,305.07,14690.46,4.3132,71.2153,,134.36,1219.29,,10.877,16.9139,4.0207,8.3545,1.5103,49.862,4.0486,4.448,55.2035,9.3133,1.4885,37.375,2.89,34.035,1.118,13.254
2015-05-20,1.0,9.9438,1.407,1.9558,3.3759,1.3578,1.0429,6.8974,27.33,7.4598,109.918,0.7157,8.6193,7.5338,306.5,14609.91,4.305,70.9265,,134.43,1218.25,,10.8545,16.8716,4.018,8.3975,1.5143,49.579,4.0653,4.4458,55.4715,9.2927,1.4851,37.334,2.8845,33.9552,1.1118,13.2281
2015-05-21,1.0,9.981,1.4112,1.9558,3.353,1.36,1.0394,6.898,27.351,7.4577,109.9769,0.7099,8.6322,7.5398,306.97,14620.12,4.3031,70.8201,,134.79,1218.13,,10.861,16.8999,4.0123,8.433,1.5239,49.433,4.0959,4.449,55.2685,9.2613,1.4875,37.203,2.8611,33.8756,1.1133,13.1113
2015-05-22,1.0,10.0165,1.4163,1.9558,3.3931,1.362,1.0417,6.9194,27.395,7.4567,110.2998,0.7138,8.6543,7.539,306.96,14679.48,4.3097,70.8589,,135.01,1218.15,,10.873,17.005,4.0013,8.4135,1.5169,49.804,4.1003,4.4536,55.85,9.2476,1.4848,37.242,2.8945,33.9612,1.1164,13.1543
2015-05-25,1.0,9.88,1.4023,1.9558,3.425,1.3496,1.0349,6.8098,27.372,7.4552,109.0294,0.71,8.51,7.5383,307.71,14471.4,4.269,69.7761,,133.39,1204.41,,10.7621,16.7662,3.9668,8.39,1.5025,48.958,4.1075,4.4539,54.881,9.2425,1.4728,36.882,2.8665,33.479,1.0978,13.1034
2015-05-26,1.0,9.8385,1.402,1.9558,3.4121,1.352,1.0351,6.7785,27.407,7.4549,108.8112,0.7096,8.4706,7.5598,309.17,14436.2,4.2423,69.8445,,134.07,1207.02,,10.7925,16.7097,3.9642,8.3685,1.4981,48.79,4.1391,4.4598,55.0995,9.186,1.4707,36.799,2.8751,33.4026,1.0926,13.1248
2015-05-27,1.0,9.752,1.4089,1.9558,3.4335,1.3531,1.0331,6.7338,27.404,7.4565,108.3479,0.707,8.4222,7.5755,308.8,14361.48,4.2134,69.5788,,134.37,1205.12,,10.7685,16.655,3.9615,8.4255,1.5031,48.586,4.1335,4.448,56.41,9.2708,1.4691,36.777,2.8848,33.3368,1.0863,13.162
2015-05-28,1.0,9.7871,1.4267,1.9558,3.4373,1.3594,1.0344,6.7568,27.463,7.4598,108.4356,0.7124,8.4484,7.5817,308.65,14380.97,4.2277,69.541,,135.36,1208.3,,10.7526,16.7079,3.9797,8.491,1.5213,48.56,4.1289,4.4435,57.1277,9.2617,1.4723,36.909,2.897,33.4109,1.0896,13.2001
2015-05-29,1.0,9.87,1.4338,1.9558,3.4522,1.365,1.0341,6.7994,27.401,7.4597,108.95,0.719,8.5052,7.572,308.9,14512.24,4.2484,69.9893,,135.95,1220.31,,10.7621,16.8433,4.0195,8.536,1.5405,48.949,4.1298,4.4425,57.4638,9.3272,1.4799,37.007,2.9188,33.479,1.097,13.3409
2015-06-01,1.0,9.8585,1.4341,1.9558,3.5066,1.3673,1.0331,6.7807,27.44,7.4588,108.9951,0.71925,8.4871,7.574,309.11,14444.1,4.2342,69.7123,,135.79,1217.13,,10.785,16.8773,4.0368,8.7065,1.5372,48.697,4.1335,4.4425,58.2567,9.3734,1.4795,36.881,2.9297,33.7173,1.0944,13.4116
2015-06-02,1.0,9.9376,1.4342,1.9558,3.4735,1.3784,1.0391,6.8358,27.439,7.459,109.6092,0.7243,8.5539,7.5725,309.29,14570.85,4.2564,70.4047,,137.52,1228.83,,10.823,17.0376,4.0769,8.6755,1.5487,49.29,4.1288,4.4408,58.564,9.381,1.4945,37.255,2.9556,34.0589,1.1029,13.5207
2015-06-03,1.0,10.0265,1.4321,1.9558,3.4937,1.3856,1.0427,6.9026,27.46,7.4597,110.1772,0.7275,8.633,7.5555,311.35,14746.95,4.2932,71.1522,,138.46,1233.44,,10.856,17.2326,4.1079,8.7145,1.5586,49.872,4.1261,4.4288,59.77,9.389,1.5018,37.506,2.9824,34.2993,1.1134,13.6489
2015-06-04,1.0,10.1954,1.4618,1.9558,3.5498,1.4089,1.0551,7.0177,27.467,7.4599,110.7164,0.7354,8.7733,7.5605,312.3,15047.75,4.3416,72.4362,,140.47,1256.92,,10.939,17.5812,4.1867,8.737,1.5834,50.79,4.1692,4.4285,62.1695,9.3396,1.5221,38.171,3.0377,34.9397,1.1317,13.9625
2015-06-05,1.0,10.1181,1.4534,1.9557,3.5189,1.4023,1.0478,6.9596,27.396,7.4603,110.161,0.7317,8.6979,7.5589,311.28,14912.5,4.3118,71.5602,,139.97,1249.74,,10.904,17.4451,4.1766,8.8085,1.5713,50.501,4.1441,4.4545,62.81,9.3417,1.5122,37.829,2.9899,34.6809,1.1218,13.9126
2015-06-08,1.0,10.092,1.4615,1.9558,3.5023,1.3879,1.047,6.9278,27.431,7.4602,109.8167,0.7318,8.6536,7.553,313.95,14900.68,4.3139,71.536,,139.84,1252.08,,10.853,17.4998,4.2075,8.827,1.5776,50.465,4.1551,4.465,62.3147,9.3678,1.5165,37.694,3.0865,34.763,1.1162,14.0463
2015-06-09,1.0,10.1569,1.4606,1.9558,3.4925,1.3889,1.0465,6.981,27.356,7.4603,110.3025,0.7354,8.7211,7.5535,312.28,14997.17,4.3119,71.9645,,139.56,1258.68,,10.914,17.5448,4.2212,8.778,1.5715,50.757,4.1657,4.4708,62.8285,9.3535,1.5196,37.941,3.0758,34.9398,1.1249,13.9876
2015-06-10,1.0,10.1826,1.4571,1.9558,3.4761,1.3801,1.0486,7.0008,27.318,7.4615,110.2349,0.7284,8.7446,7.541,312.27,14984.62,4.3188,72.0444,,138.69,1255.0,,10.925,17.4289,4.2169,8.699,1.5689,50.756,4.15,4.467,61.4818,9.3616,1.5168,37.944,3.0936,34.8706,1.1279,13.9499
2015-06-11,1.0,10.1462,1.4533,1.9558,3.5479,1.3839,1.0523,6.9707,27.318,7.4614,110.1217,0.7266,8.7078,7.566,312.21,14946.03,4.3073,71.8644,,138.95,1252.23,,10.8803,17.4152,4.2062,8.786,1.6042,50.879,4.1405,4.4668,61.3375,9.2558,1.5135,37.911,3.0749,34.7806,1.1232,13.9601
2015-06-12,1.0,10.1334,1.456,1.9558,3.472,1.3804,1.0469,6.9655,27.3,7.4613,110.4462,0.7245,8.699,7.565,312.13,14951.03,4.3175,71.8973,,138.78,1251.48,,10.899,17.3125,4.2106,8.695,1.6083,50.776,4.1497,4.4738,61.81,9.204,1.5126,37.82,3.048,34.6999,1.122,13.9279
2015-06-15,1.0,10.1419,1.4466,1.9558,3.5134,1.3845,1.0512,6.9653,27.279,7.4598,110.2499,0.7234,8.6972,7.5755,313.3,14953.21,4.3107,71.9831,,138.54,1253.5,,10.9079,17.3273,4.2185,8.712,1.6053,50.735,4.1573,4.488,61.506,9.178,1.5107,37.818,3.0738,34.7042,1.1218,13.9372
2015-06-16,1.0,10.1349,1.4482,1.9558,3.515,1.3843,1.0465,6.9651,27.254,7.4573,110.144,0.7182,8.6949,7.576,311.88,14965.3,4.3056,72.1229,,138.42,1256.05,,10.8771,17.3283,4.2107,8.723,1.6058,50.707,4.1448,4.4853,60.889,9.1944,1.5098,37.789,3.0707,34.7028,1.1215,13.9607
2015-06-17,1.0,10.2198,1.4694,1.9558,3.4952,1.3887,1.0451,7.001,27.24,7.4575,110.6845,0.717,8.7445,7.582,311.84,15051.87,4.334,72.3435,,139.78,1263.34,,10.9115,17.3843,4.2356,8.7245,1.6284,50.962,4.1576,4.486,61.0345,9.2185,1.5189,38.015,3.086,34.8558,1.1279,14.0226
2015-06-18,1.0,10.3479,1.457,1.9558,3.4778,1.3867,1.0461,7.0786,27.275,7.4605,111.7497,0.7167,8.8415,7.5753,311.14,15177.38,4.3503,72.6805,,139.94,1258.22,,10.9605,17.3278,4.2231,8.831,1.6399,51.181,4.1667,4.486,61.0685,9.216,1.5186,38.348,3.096,35.0129,1.1404,13.8857
2015-06-19,1.0,10.2314,1.4591,1.9558,3.4665,1.3865,1.0449,7.016,27.211,7.4611,111.2998,0.7134,8.7585,7.5765,312.85,15050.27,4.3247,71.8193,,139.19,1249.77,,10.925,17.3146,4.2298,8.8255,1.6393,50.887,4.1729,4.4875,61.4023,9.2177,1.511,38.066,3.0645,34.7788,1.1299,13.8608
2015-06-22,1.0,10.3135,1.4616,1.9558,3.5089,1.3879,1.0435,7.0446,27.206,7.4615,111.3377,0.7169,8.7944,7.5715,310.83,15080.9,4.3535,72.07,,139.8,1249.02,,10.939,17.3868,4.2345,8.742,1.6484,51.027,4.1625,4.4836,61.168,9.2253,1.5141,38.178,3.0408,34.8893,1.1345,13.791
2015-06-23,1.0,10.1545,1.4538,1.9558,3.4655,1.3825,1.0449,6.9539,27.189,7.4625,110.4859,0.7101,8.6859,7.578,310.24,14878.91,4.2341,71.2742,,138.72,1238.95,,10.8865,17.2284,4.1925,8.7255,1.6381,50.536,4.1697,4.4805,60.9175,9.2071,1.5006,37.819,3.001,34.5606,1.1204,13.6514
2015-06-24,1.0,10.1584,1.4473,1.9558,3.4442,1.3793,1.0449,6.9619,27.206,7.4619,110.811,0.7118,8.6927,7.588,311.11,14917.43,4.2182,71.3016,,138.93,1244.32,,10.889,17.249,4.2182,8.769,1.6297,50.514,4.1671,4.4675,60.9332,9.2118,1.5061,37.875,2.9962,34.6781,1.1213,13.5958
2015-06-25,1.0,10.1616,1.4477,1.9558,3.4689,1.3878,1.0507,6.958,27.235,7.4598,110.7069,0.7126,8.6866,7.5887,311.78,14918.16,4.2249,71.25,,138.52,1245.32,,10.8686,17.3559,4.2107,8.7595,1.6211,50.549,4.1727,4.4555,61.2318,9.2276,1.5032,37.83,2.9845,34.6559,1.1206,13.5625
2015-06-26,1.0,10.18,1.4631,1.9558,3.5157,1.3851,1.0447,6.9553,27.23,7.4608,110.7562,0.7123,8.6842,7.5875,312.66,14925.51,4.2511,71.2458,,138.58,1258.49,,10.868,17.4219,4.2416,8.773,1.6347,50.51,4.1757,4.4575,61.807,9.2641,1.51,37.868,2.9848,34.7287,1.1202,13.6412
2015-06-29,1.0,10.1249,1.4526,1.9558,3.4959,1.3776,1.0376,6.9121,27.246,7.4604,110.3445,0.7085,8.6306,7.5887,314.38,14868.34,4.225,71.0695,,136.81,1249.68,,10.85,17.3959,4.207,8.8065,1.6268,50.301,4.1893,4.4888,61.6025,9.2447,1.5016,37.635,2.9905,34.4458,1.1133,13.6434
2015-06-30,1.0,10.1679,1.455,1.9558,3.4699,1.3839,1.0413,6.9366,27.253,7.4604,110.5738,0.7114,8.674,7.5948,314.93,14938.43,4.2211,71.1873,,137.01,1251.27,,10.872,17.5332,4.2185,8.791,1.6548,50.474,4.1911,4.4725,62.355,9.215,1.5068,37.796,2.9953,34.5644,1.1189,13.6416
2015-07-01,1.0,10.0996,1.4458,1.9558,3.4451,1.3902,1.0457,6.8838,27.246,7.4607,109.8951,0.70905,8.6053,7.5885,314.33,14810.69,4.1963,70.6016,,136.63,1246.87,,10.841,17.4492,4.1756,8.7435,1.6415,50.222,4.1901,4.476,61.5175,9.246,1.4982,37.537,2.9748,34.336,1.11,13.5328
2015-07-02,1.0,10.0661,1.4573,1.9558,3.485,1.3963,1.0507,6.8659,27.265,7.4604,109.8269,0.7103,8.5778,7.5975,314.85,14752.2,4.19,70.2829,,136.82,1245.07,,10.826,17.5086,4.1777,8.795,1.6597,49.987,4.1927,4.4766,61.6618,9.348,1.4963,37.42,2.9925,34.2121,1.1066,13.6706
2015-07-03,1.0,10.1028,1.4747,1.9558,3.4584,1.3961,1.0466,6.8856,27.145,7.4607,109.8063,0.7102,8.6021,7.597,315.48,14792.54,4.1756,70.3917,,136.38,1246.81,,10.838,17.424,4.1937,8.85,1.6581,49.988,4.1955,4.4832,61.8765,9.3726,1.4953,37.482,2.9873,34.2902,1.1096,13.6359
2015-07-06,1.0,10.0189,1.4688,1.9558,3.4659,1.3914,1.0422,6.8337,27.135,7.461,109.3385,0.708,8.5338,7.575,316.13,14700.08,4.1622,69.8398,,135.11,1241.95,,10.7975,17.4537,4.2018,8.9095,1.644,49.651,4.2005,4.4863,62.134,9.3699,1.4876,37.257,2.9622,34.0467,1.1008,13.6731
2015-07-07,1.0,9.9669,1.4722,1.9558,3.4547,1.3925,1.0383,6.7909,27.1,7.4614,108.9695,0.7077,8.4771,7.573,316.18,14576.82,4.1374,69.395,,133.88,1238.42,,10.7685,17.3038,4.1727,8.983,1.6487,49.489,4.1949,4.4813,62.9407,9.3288,1.4841,37.119,2.9327,33.9286,1.0931,13.6408
2015-07-08,1.0,10.035,1.4866,1.9558,3.5334,1.4048,1.0463,6.8449,27.116,7.4621,109.692,0.7173,8.5472,7.5725,317.87,14725.56,4.186,70.1086,,133.88,1249.49,,10.806,17.4455,4.1979,9.07,1.6484,49.818,4.2237,4.4867,62.9475,9.3927,1.4917,37.5,2.9592,34.1804,1.1024,13.7974
2015-07-09,1.0,10.0784,1.4816,1.9558,3.5677,1.4022,1.0504,6.8632,27.11,7.4622,109.849,0.7176,8.5693,7.5668,315.0,14728.14,4.1863,70.0713,,134.3,1249.29,,10.827,17.4211,4.1952,9.0185,1.6399,49.924,4.2132,4.4773,62.8445,9.3627,1.4931,37.5,2.9526,34.2882,1.1054,13.7689
2015-07-10,1.0,10.2065,1.4975,1.9558,3.5626,1.4212,1.0464,6.9452,27.123,7.4627,110.5343,0.7208,8.6697,7.578,311.01,14861.47,4.2125,70.9129,,136.88,1260.38,,10.8775,17.5694,4.2436,8.9005,1.657,50.448,4.1756,4.4446,63.039,9.4101,1.5075,37.951,2.9796,34.6665,1.1185,13.8826
2015-07-13,1.0,10.0864,1.4874,1.9558,3.5091,1.4055,1.0478,6.8597,27.102,7.4624,109.6727,0.7115,8.5653,7.575,310.9,14694.28,4.1794,70.2075,,136.3,1252.35,,10.8233,17.4077,4.2059,8.9035,1.647,49.874,4.1469,4.4289,62.692,9.3884,1.4955,37.599,2.9391,34.2998,1.1049,13.7985
2015-07-14,1.0,10.0663,1.4828,1.9558,3.4515,1.4076,1.0422,6.8478,27.08,7.4625,109.7056,0.7084,8.55,7.5767,310.9,14706.09,4.1558,69.8704,,136.02,1259.33,,10.819,17.3076,4.1912,8.9925,1.6468,49.886,4.15,4.4235,62.5347,9.408,1.5002,37.536,2.9086,34.2745,1.1031,13.6795
2015-07-15,1.0,10.0529,1.4753,1.9558,3.4606,1.403,1.0439,6.8357,27.078,7.4629,109.567,0.7045,8.533,7.578,310.77,14681.95,4.1438,69.8218,,135.95,1258.96,,10.8085,17.2346,4.1867,8.9405,1.6445,49.818,4.129,4.4238,62.415,9.357,1.4999,37.514,2.9112,34.1539,1.1009,13.5986
2015-07-16,1.0,9.9221,1.4713,1.9558,3.4219,1.407,1.0407,6.7496,27.116,7.4617,108.7869,0.6981,8.4229,7.5915,309.15,14548.21,4.1202,69.0173,,134.9,1248.24,,10.768,17.1981,4.1311,8.858,1.6674,49.165,4.1084,4.4274,61.9145,9.2787,1.4854,37.187,2.884,33.814,1.0867,13.4938
2015-07-17,1.0,9.9417,1.4712,1.9558,3.4455,1.4132,1.0431,6.7615,27.054,7.4621,109.0889,0.6983,8.4394,7.6,308.84,14529.02,4.1358,69.1166,,135.01,1249.02,,10.7514,17.2141,4.1343,8.8805,1.6619,49.212,4.1053,4.419,61.917,9.3435,1.487,37.189,2.8862,33.8505,1.0889,13.4191
2015-07-20,1.0,9.9053,1.4703,1.9558,3.4666,1.4091,1.0443,6.7378,27.072,7.4615,108.8258,0.6971,8.4117,7.597,309.26,14561.06,4.1532,69.0785,,134.83,1254.49,,10.7376,17.2628,4.1349,8.8955,1.6486,49.18,4.1173,4.4149,61.8838,9.3443,1.4895,37.363,2.9189,33.9033,1.0852,13.4684
2015-07-21,1.0,9.9609,1.4746,1.9558,3.468,1.4118,1.044,6.7479,27.072,7.4618,108.7335,0.6987,8.4229,7.592,309.0,14535.28,4.1392,69.125,,135.17,1252.96,,10.7685,17.3622,4.1309,8.9165,1.646,49.119,4.1138,4.4175,61.9215,9.3683,1.4841,37.469,2.9222,33.9136,1.0867,13.4696
2015-07-22,1.0,10.0066,1.4765,1.9558,3.4816,1.4167,1.0482,6.7695,27.068,7.4616,108.8468,0.6982,8.4498,7.588,308.33,14621.13,4.161,69.3814,,134.98,1257.5,,10.771,17.5173,4.1359,8.899,1.6562,49.26,4.1208,4.4198,62.3115,9.3836,1.4889,37.795,2.966,34.0373,1.0902,13.4922
2015-07-23,1.0,10.084,1.4844,1.9558,3.5932,1.4271,1.0517,6.8299,27.039,7.4614,109.4189,0.7044,8.5255,7.583,309.6,14758.12,4.2047,70.1379,,136.15,1274.7,,10.805,17.6836,4.1846,8.963,1.6477,49.873,4.1229,4.4235,63.174,9.4322,1.5029,38.215,2.9975,34.3441,1.0999,13.6702
2015-07-24,1.0,10.0359,1.5058,1.9558,3.6466,1.432,1.0512,6.7918,27.042,7.4615,109.1112,0.7069,8.4793,7.583,311.19,14742.32,4.1926,70.1404,,135.7,1284.37,,10.7815,17.8076,4.1844,8.9955,1.667,49.839,4.1286,4.4211,63.919,9.4263,1.5039,38.233,3.0085,34.4641,1.0939,13.8192
2015-07-27,1.0,10.1558,1.5184,1.9558,3.7354,1.4409,1.0595,6.8668,27.029,7.4615,109.7873,0.7127,8.5708,7.5965,310.02,14924.55,4.2071,70.9592,,136.23,1293.39,,10.8305,18.0555,4.2242,9.042,1.6741,50.356,4.1285,4.418,65.8165,9.453,1.5152,38.585,3.0679,35.0299,1.1058,14.0287
2015-07-28,1.0,10.1343,1.5089,1.9558,3.6916,1.4348,1.0659,6.8459,27.023,7.4615,109.4878,0.7074,8.5457,7.591,309.88,14823.65,4.1649,70.4663,,136.46,1283.83,,10.8155,17.8941,4.206,9.0215,1.6545,50.163,4.1216,4.4149,66.377,9.4537,1.5073,38.477,3.0315,34.7625,1.1025,13.8491
2015-07-29,1.0,10.1148,1.5101,1.9558,3.7163,1.4289,1.0622,6.8486,27.066,7.4614,109.4859,0.7053,8.5494,7.598,309.29,14850.85,4.1708,70.4872,,136.5,1277.13,,10.819,17.9695,4.2028,8.9975,1.6531,50.196,4.1392,4.4223,65.694,9.4766,1.5075,38.552,3.0434,34.6706,1.103,13.8317
2015-07-30,1.0,10.0574,1.5065,1.9558,3.6735,1.422,1.0633,6.8027,27.053,7.4609,108.827,0.701,8.492,7.5955,308.93,14778.97,4.142,70.1571,,136.25,1285.21,,10.7875,17.9459,4.1837,8.943,1.6577,50.1,4.1426,4.4083,65.3858,9.4714,1.5053,38.436,3.0472,34.5886,1.0955,13.8962
2015-07-31,1.0,10.0889,1.514,1.9558,3.6974,1.431,1.0565,6.8102,27.031,7.4615,108.9964,0.7041,8.5032,7.592,308.3,14866.29,4.144,70.3382,,136.34,1287.41,,10.7935,17.7473,4.2015,9.0015,1.6769,50.146,4.1435,4.4048,66.8596,9.4622,1.5082,38.571,3.0485,34.7571,1.0967,13.921
2015-08-03,1.0,10.0815,1.5071,1.9558,3.7824,1.4404,1.0598,6.8002,27.041,7.4615,108.8744,0.7028,8.4903,7.5905,307.89,14790.19,4.1316,70.1343,,136.07,1281.97,,10.7866,17.6897,4.2181,9.0005,1.6618,50.078,4.1498,4.405,68.5891,9.4865,1.5087,38.419,3.043,34.7293,1.0951,13.9277
2015-08-04,1.0,10.1051,1.4831,1.9558,3.7718,1.4408,1.064,6.8143,27.055,7.4616,108.9726,0.70275,8.5084,7.583,308.1,14790.33,4.1612,69.9556,,136.07,1274.78,,10.7945,17.6781,4.2271,9.0015,1.663,50.074,4.1498,4.4095,68.883,9.445,1.5104,38.448,3.043,34.6423,1.0973,13.8875
2015-08-05,1.0,10.02,1.4755,1.9558,3.7721,1.4334,1.0658,6.758,27.037,7.4617,108.3991,0.6963,8.4386,7.58,309.3,14707.43,4.1425,69.3846,,135.23,1273.24,,10.7623,17.7295,4.2202,8.9955,1.6641,49.758,4.1697,4.4145,68.584,9.4776,1.5057,38.346,3.0247,34.471,1.0883,13.8983
2015-08-06,1.0,10.0246,1.4849,1.9558,3.8273,1.4333,1.0713,6.7593,27.029,7.4614,109.5612,0.7014,8.4401,7.566,310.45,14724.55,4.1451,69.4082,,135.94,1270.42,,10.765,17.8345,4.2588,9.026,1.6665,49.83,4.1846,4.4125,69.853,9.5365,1.508,38.283,3.0316,34.4777,1.0885,13.8905
2015-08-07,1.0,10.0793,1.4809,1.9558,3.8579,1.4313,1.0738,6.794,27.024,7.462,110.3555,0.7051,8.4811,7.5515,310.35,14809.32,4.1737,69.82,,136.43,1272.46,,10.7828,17.818,4.296,9.041,1.6647,50.04,4.1853,4.4115,70.2133,9.5744,1.5136,38.46,3.0512,34.6212,1.0941,13.8948
